Date,Year,Type,Country,Area,Location,Activity,Sex,Age,Avg age,Injury,Fatal,Investigator or Source,href formula
1922.03.13,1922,Unprovoked,JAMAICA,Kingston Parish,Kingston Harbor,Standing,F,14.0,35.0,"FATAL, right leg severed at thigh ",Y,"Daily Gleaner, 3/21/1922, p.8; H. E. Lloyd, N.Y. Times, 6/22/1922; F.A. Mitchell-Hedges (1928), pp.95-100",http://sharkattackfile.net/spreadsheets/pdf_directory/1922.03.13-Lopez.pdf
1920.00.00,1920,Unprovoked,JAMAICA,Westmoreland Parish,Savanna-la-Mar,Jumped overboard,M,,35.0,FATAL,Y,"Daily Gleaner, 4/14/1969",http://sharkattackfile.net/spreadsheets/pdf_directory/1920.00.00.c-Jamaica.pdf
1914.09.26,1914,Unprovoked,JAMAICA,Kingston Parish,Port Royal,Fell overboard,M,,35.0,FATAL,Y,"Stevens Point Daily Journal, 9/26/1914, p.2 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1914.09.26.R-Jamaica.pdf
1906.11.16,1906,Unprovoked,JAMAICA,Westmoreland Parish,Cabaritta River mouth,Fishing,M,,35.0,Leg bitten,N,"The Gleaner (Jamaica), 11/20/1906",http://sharkattackfile.net/spreadsheets/pdf_directory/1906.11.16-ZaceyAllen.pdf
1898.00.00,1898,Unprovoked,JAMAICA,Kingston Parish,Kingston Harbor,Trailing hand in the water,F,,35.0,"Hand lacerated, 2 fingers severed",N,"Indiana Evening Gazette, 11/22/1904",http://sharkattackfile.net/spreadsheets/pdf_directory/1898.00.00.d-Gonzales.pdf
1891.01.08,1891,Unprovoked,JAMAICA,Kingston Parish,Port Royal Harbour,boat capsized,M,,35.0,FATAL,Y,"Tuapeka Times, 1/21/1891",http://sharkattackfile.net/spreadsheets/pdf_directory/1891.01.08.R-Jamaica.pdf
2013.05.23,2013,Provoked,PALESTINIAN TERRITORIES,,Gaza,Fishing,M,30.0,30.0,Two fingers lost PROVOKED INCIDENT,N,"Ma'an News Agency, 5/25/2013",http://sharkattackfile.net/spreadsheets/pdf_directory/2013.05.23-Salah.pdf
2013.04.13,2013,Unprovoked,GUAM,,,,M,40.0,36.0,FATAL,Y,"Pacific News Center, 4/15/2013",http://sharkattackfile.net/spreadsheets/pdf_directory/2013.04.13.a-NaeDeokKim.pdf
2010.02.04,2010,Invalid,GUAM,Merizo,Achang Reef,Spearfishing (free diving),M,31.0,36.0,Shark bites were post-mortem,Y,"B. Kelman, Pacific Daily News, 2/9/2010",http://sharkattackfile.net/spreadsheets/pdf_directory/2010.02.04-Duenas.pdf
2009.05.12,2009,Provoked,GUAM,North Region,Ritidian Point,Spearfishing,M,27.0,36.0,Speared shark bit his forearm PROVOKED INCIDENT,N,"N. Delgado, Pacific News Center; KUAM.com",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.05.12-Guerrero.pdf
1960.03.28,1960,Unprovoked,GUAM,,,"Spearfishing, carrying fish on belt",M,44.0,36.0,Thigh bitten,N,"V.M. Coppleson (1962), p.254; H.D. Baldridge, p.142",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.03.28-Metao.pdf
2013.03.29,2013,Unprovoked,SEYCHELLES,,Ile Platte,Free diving,M,34.0,33.0,Lacerations to left foot,N,"E. Ritter, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2013.03.29-Parkinson.pdf
2011.08.16,2011,Unprovoked,SEYCHELLES,Praslin,Anse Lazio,Swimming or Snorkeling,M,30.0,33.0,FATAL,Y,"P. Cahalan, The Independent, 8/17/2011",http://sharkattackfile.net/spreadsheets/pdf_directory/2011.08.16.a-Redmond.pdf
2011.08.01,2011,Unprovoked,SEYCHELLES,Praslin,Anse Lazio,Diving,M,36.0,33.0,FATAL,Y,"Gulf News, 8/2/2011; Clicanoo, 8/4/2011",http://sharkattackfile.net/spreadsheets/pdf_directory/2011.08.01-Virolle.pdf
2007.05.09,2007,Unprovoked,SEYCHELLES,Bird Island,,Snorkeling,M,,33.0,No injury,N,Seychelles Forum,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.05.09.R-Seychelles.pdf
2005.08.01,2005,Invalid,SEYCHELLES,Inner Islands,Off North Island,Fishing,M,,33.0,"FATAL, shark involvement prior to death is unconfirmed",Y,D. Rowat,http://sharkattackfile.net/spreadsheets/pdf_directory/2005.08.01-Lesperance.pdf
1963.00.00,1963,Unprovoked,SEYCHELLES,,,Fishing for turtles,M,,33.0,Fatal,Y,V.C. Harvey-Grain,http://sharkattackfile.net/spreadsheets/pdf_directory/1963.00.00.a-Seychelles.pdf
2013.03.21,2013,Unprovoked,BELIZE,,,Snorkeling,F,,34.0,Toe injured,N,"H. Fairchild, The Lantern, 3/21/2013",http://sharkattackfile.net/spreadsheets/pdf_directory/2013.03.21.R-Wanis.pdf
2006.08.22,2006,Invalid,BELIZE,Ambergris Caye,Near Ramon's Village,Spearfishing,M,34.0,34.0,Shark involvement prior to death not confirmed,Y,C. Johansson,http://sharkattackfile.net/spreadsheets/pdf_directory/2006.08.22.a-Coba.pdf
2013.03.10,2013,Unprovoked,PHILIPPINES,Palawan,Off Likas Island,Swimming to shore with floatioon devices after boat engine conked out,M,28.0,27.0,Minor leg injuries,N,"E. Badilla, InterAksyon.com, 3/15/2013",http://sharkattackfile.net/spreadsheets/pdf_directory/2013.03.10.a-PhilippineMarines.pdf
2011.07.30,2011,Sea Disaster,PHILIPPINES,,,Sea disaster,M,43.0,27.0,The two Malabagos were bitten by sharks but survived. The other occupants of the boat  were rescued.,N,"ABS-CBN News, 8/17/2011",http://sharkattackfile.net/spreadsheets/pdf_directory/2011.07.30-Malabago.pdf
2009.04.20,2009,Unprovoked,PHILIPPINES,Batangas province,Mabini,Swimming,M,23.0,27.0,Legs bitten,N,"Abs-cbnNEWS.com, 4/22/2009",http://sharkattackfile.net/spreadsheets/pdf_directory/2009.04.20-Perez.pdf
2008.11.25,2008,Sea Disaster,PHILIPPINES,Batanes Provine,Luzon Strait,Sinking of the cargo ship Mark Jason,M,,27.0,"Of the 20 crew, 4 were bitten by shark. None of their iinjuries were life-threatening",N,"C. Johansson, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.25-Philippines.pdf
2008.11.06,2008,Unprovoked,PHILIPPINES,Luzon,"off Paoay, Ilocos Norte Province",Fishing,M,39.0,27.0,Torso & righ arm bitten FATAL,Y,"Sun Star, 11/08/2008",http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.06-Bacud.pdf
2007.09.30,2007,Sea Disaster,PHILIPPINES,Palawan,Off Cagayancillo,"The 426-ton cargo ship Mia, laden with cement, capsized in heavy seas ",M,,27.0,"FATAL        Only 4 of the 18 on board were rescued, some of the missing were allegedly killed by sharks",Y,"Cebu Daily News, 10/3/2007",http://sharkattackfile.net/spreadsheets/pdf_directory/2007.09.30.b-Mia.pdf
2006.11.25,2006,Sea Disaster,PHILIPPINES,Surigao del Norte,"Off Bilisan Point, Hinatuarn Island",Sea Disaster,,,27.0,15 perished but shark involvement prior to death was not confirmed,Y,"Manila Bulletin Online, 11/27/2006",http://sharkattackfile.net/spreadsheets/pdf_directory/2006.11.25-Leonida.pdf
2003.05.00,2003,Unprovoked,PHILIPPINES,Baatan,Limay,,,,27.0,Arm severed,N,"D. Cervantes, Star",http://sharkattackfile.net/spreadsheets/pdf_directory/2003.05.00-Philippines.pdf
2001.05.18,2001,Provoked,PHILIPPINES,Zamboanga del Sur Province,,Shark fishing,M,24.0,27.0,Arm bitten PROVOKED INCIDENT,N,AFP,http://sharkattackfile.net/spreadsheets/pdf_directory/2001.05.18-Badi.pdf
1988.10.24,1988,Sea Disaster,PHILIPPINES,Viscayan Sea,,The MV Dona Marilyn sank in Typhoon Unsang with the loss of 389 lives,,,27.0,"According to survivors, many people were taken by sharks",Y,"Straits Times, 11/5/1988",http://sharkattackfile.net/spreadsheets/pdf_directory/1988.10.24-DonaMarilyn.pdf
1987.12.20,1987,Sea Disaster,PHILIPPINES,Mindoro,Off Manila,Ferry boat Dona Paz with 4431 passengers exploded & caught fire when she collided with an  oil tanker ,,,27.0,25 people survived; 300 shark-mutilated bodies were recovered,Y,BBC  ,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.12.20-DonaPaz.pdf
1983.11.21,1983,Sea Disaster,PHILIPPINES,Central Philippines,,Ferry boat sank,M,,27.0,Left foot nipped,N,"Montreal Gazette, 11/28/1983",http://sharkattackfile.net/spreadsheets/pdf_directory/1983.11.21-FerryDisaster.pdf
1980.04.22,1980,Sea Disaster,PHILIPPINES,Romblon Province,"Maestre de Campo Island, 120 miles south of Manila",Sinking of the ferryboat      Don Juan,,,27.0,FATAL x 2,Y,"Daily Collegian, 4/24/1980",http://sharkattackfile.net/spreadsheets/pdf_directory/1980.04.22-DonJuan.pdf
1980.03.15,1980,Sea Disaster,PHILIPPINES,,250 miles southwest of Manila,Sinking of the ferryboat Bongbong 1,F,,27.0,FATAL,Y,"Valley Independent, 3/17/1980",http://sharkattackfile.net/spreadsheets/pdf_directory/1980.03.15-Bongbong1.pdf
1973.12.19,1973,Unprovoked,PHILIPPINES,Luzon,,Swimming,M,19.0,27.0,FATAL,Y,"Washington Post, 12/19/1973",http://sharkattackfile.net/spreadsheets/pdf_directory/1973.12.19.R-Arney.pdf
1970.06.00,1970,Sea Disaster,PHILIPPINES,200 nm southeast of Manila,,Motor launch Baby Princesa capsized with 22 people on board,,,27.0,"2 people survived, 6 drowned & the others were killed by sharks",Y,"The Daily Intelligencer, 6/12/1970, p.2;  The Times (London), September 24, 1970",http://sharkattackfile.net/spreadsheets/pdf_directory/1970.06.00-Philippines.pdf
1968.10.10,1968,Sea Disaster,PHILIPPINES,Moro Gulf,,Sinking of the ferryboat Dumaguete ,,,27.0,Survived,N,"Fresno Bee Republican, 10/12/1968",http://sharkattackfile.net/spreadsheets/pdf_directory/1968.10.10-FerryDisaster.pdf
1967.11.04,1967,Sea Disaster,PHILIPPINES,Rombion Province,Off Sibuyan Island,Sinking of the M/V Mindoro during a typhoon,,,27.0,Passengers taken by sharks,Y,"Canberra Times, 11/9/1967",http://sharkattackfile.net/spreadsheets/pdf_directory/1967.11.04-Mindoro.pdf
1966.05.16,1966,Sea Disaster,PHILIPPINES,,Off Cebu,The passenger ship Pioneer Cebu  capsized & sank in Typhoon Irma,M,,27.0,130 perished; 136 survived  including a man whose foot was severed by a shark,Y,"Maryborough Chronicle (Queensland), Lancashire Evening Post  6/20/1966 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1966.05.16.a-PioneerCebu.pdf
1965.08.30,1965,Invalid,PHILIPPINES,,"Grounded off Scarborough Shoals, 150 miles northwest of Manila in the South China Sea","Arsinoe, a French tanker",M,,27.0,"One man was lost, but he may have drowned",Y,"Manila Daily Bulletin, 9/3/1965; SAF Case #1388",http://sharkattackfile.net/spreadsheets/pdf_directory/1965.08.30-Arsinoe.pdf
1963.05.14,1963,Sea Disaster,PHILIPPINES,Luzon Island,100 miles southeast of Manila,"Boat, with 42 passengers onboard, capsized in rough seas",,,27.0,"Of the 42 people on board, 5 died of exposure, others drowned or were taken by sharks, and survivors were rescued after spending 3 days in the water.",Y,"Advertiser (Adelaide), 5/21/1963 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1963.05.14-PhilippineBoat.pdf
1961.10.27,1961,Unprovoked,PHILIPPINES,Western Luzon Island,Manila Bay,Gathering shells,M,,27.0,Right leg severed,N,"Newcastle Morning Herald, 10/28/1961 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.10.27-FilipinoFisherman.pdf
1960.06.05,1960,Unprovoked,PHILIPPINES,Corregidor Island,,"Diving for shells, saw shark circling wife near the surface, intercepted shark & it pulled him beneath the water",M,58.0,27.0,"FATAL, body not recovered",Y,"Manila Daily Bulletin 6/6/1960; V.M. Coppleson (1962), p.254 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.05-Mendoza.pdf
1960.04.00,1960,Provoked,PHILIPPINES,Luzon Island,Bataan,"Fishing, hooked shark towed boat out to sea, storm swamped boat",M,,27.0,"FATAL, due to drowning PROVOKED INCIDENT",Y,"P. Gilbert (1961); H.D. Baldridge, p.152",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.04.00.b-Balanoba-Dona.pdf
1959.12.19,1959,Sea Disaster,PHILIPPINES,Masbate,Balud,ship M.V. Rizal sank during typhoon,M,,27.0,"65 people survived, 27 perished. Several people were bitten & one man lost his leg to a shark.",Y,"V.M. Coppleson (1962), p.259 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1959.12.19.a - MV-Rizal.pdf
1959.09.30,1959,Unprovoked,PHILIPPINES,Leyte Island,Luang Dulag,Swimming ,M,28.0,27.0,"No details, survived",N,"Manila Times, 10/2/1959",http://sharkattackfile.net/spreadsheets/pdf_directory/1959.09.30-Daguinot.pdf
1959.08.20,1959,Invalid,PHILIPPINES,North Palawan,Cabuli Island,The 240-ton motor vessel Pilar II with 100 people on board capsized in high winds & rough seas,M,10.0,27.0,"Navy personnel reported that his body was ""mutilated by sharks"" but it is probable that death resulted from drowning",Y,"Manila Daily, 8/26/1959; V.M. Coppleson (1962), p.259; F. Dennis, p.20; SAF Case #655",http://sharkattackfile.net/spreadsheets/pdf_directory/1959.08.20-PilarII.pdf
1959.08.14,1959,Sea Disaster,PHILIPPINES,Queaon,Between Unisan & Angadanan Islands,Fishing boat capsized ,,,27.0,"10 of the 15 people perished, bodies of some who drowned  were scavenged by sharks",Y,"Manila Chronicle, 8/18/1959; V.M. Coppleson (1962), p.259; F. Dennis, p.20; SAF Case #590",http://sharkattackfile.net/spreadsheets/pdf_directory/1959.08.14.a-Fishingboat.pdf
1959.03.08,1959,Unprovoked,PHILIPPINES,Mindanao,"Mouth of Langoyan River, Davao City",Lifeboat capsized,M,20.0,27.0,"FATAL, body not recovered",Y,"Manila Chronicle, 3/10/1959; P. Gilbert, L. Schultz & S. Springer (1960)",http://sharkattackfile.net/spreadsheets/pdf_directory/1959.03.08-Sanchez.pdf
1953.09.27,1953,Unprovoked,PHILIPPINES,Luzon Island,Bohol,,M,23.0,27.0,FATAL,Y,"Palm Beach Post, 9/28/1953",http://sharkattackfile.net/spreadsheets/pdf_directory/1953.09.27-Mangutbal.pdf
1951.11.23,1951,Unprovoked,PHILIPPINES,,,Shipwrecked; adrift on raft for 2 days & 2 nights,M,,27.0,"FATAL, two men survived, one succumbed to shark bite & exhaustion",Y,"Fresno Bee Republican, 11/23/1951",http://sharkattackfile.net/spreadsheets/pdf_directory/1951.11.22-Philippines.pdf
1945.07.30,1945,Sea Disaster,PHILIPPINES,In transit between Tinian and Leyte,200 miles Leyte,American cruiser Indianapolis torpedoed & sunk by the Japanese submarine I-58,,,27.0,"About 300  crew perished during the sinking, the remainder abandoned ship. Many who survived the loss of the ship were taken by sharks. In all, only 316 of her crew of 1,196 survived.",Y,"All the Drowned Sailors, by R. B. Lech ; M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1945.07.30-USS Indianapolis.pdf
1944.12.18,1944,Sea Disaster,PHILIPPINES,300 miles east of Luzon,USS Hull DD-350 was one of 3 destroyers that capsized in Typhoon Cobra,Swimming near life raft,M,19.0,27.0,Arm bitten,N,"TIME, 1/22/1945",http://sharkattackfile.net/spreadsheets/pdf_directory/1944.12.18-Nagurney.pdf
1944.10.26,1944,Sea Disaster,PHILIPPINES,,,"USS Gambier Bay CVE-73  shelled & sunk  at 09h57 on 10/24/1944, by Japanes fleet enroute to attack the Allied landing force at Leyte.",M,,27.0,When survivors werer rescued on 10/27/1944 by PC 623 there were many sharks in the area,Y,USS Gambier Bay archives,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.10.26.b-Heinl.pdf
1944.10.26,1944,Sea Disaster,PHILIPPINES,Bernardino Strait near Gulf of Leyte,,USS Hoel DD 533 sunk on 10/24/1944 in the Battle off Samar. 2 crewmen were swimmng alongside a floater net &,M,,27.0,"FATAL, both were killed by sharks",Y,"Glenn Hatch Parkin, gunner ",http://sharkattackfile.net/spreadsheets/pdf_directory/1944.10.26.a-2men-incomplete.pdf
1944.10.25,1944,Sea Disaster,PHILIPPINES,Off Samar Island in the Gulf of Leyte,,USS Johnston DD 557 sunk on 10/24/1944 in the Battle off Samara. Crewmen were swimming beside a raft.,M,,27.0,"Clinton was bitten on his back, 2 others did not survive",Y,"Abiline Reporter News, 12/29/1944",http://sharkattackfile.net/spreadsheets/pdf_directory/1944.10.25.b-Carter.pdf
1944.10.25,1944,Unprovoked,PHILIPPINES,,Off Cape Engano,Parachuted into Pacific,M,,27.0,"Shark grazed leg, leaving toothmarks",N,"G.A. Llano in Airmen Against the Sea, p.66",http://sharkattackfile.net/spreadsheets/pdf_directory/1944.10.25.a-Ensign.pdf
1942.00.00,1942,Unprovoked,PHILIPPINES,Camiguin Island,2 kilometres off Sagay,"Sailing from Gingood, Misamis Oriental to Sagay (normally a 2-day voyage) capsized with 6 on board, three men were taken by sharks when they attempted to swim to shore.",M,,27.0,FATAL,Y,V. Obedencio,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.00.00.i-Adong.pdf
1932.04.16,1932,Unprovoked,PHILIPPINES,Manila,Fort Mills,Standing,M,,27.0,"FATAL, torso bitten ",Y,J.F. Corby,http://sharkattackfile.net/spreadsheets/pdf_directory/1932.04.16.b-civilian-male.pdf
1932.04.16,1932,Unprovoked,PHILIPPINES,Manila,Fort Mills,Standing,F,,27.0,"FATAL, torso bitten ",Y,J. F. Corby,http://sharkattackfile.net/spreadsheets/pdf_directory/1932.04.16.a-Philippine-female.pdf
1932.02.08,1932,Unprovoked,PHILIPPINES,Manila,Fort Mills,Working near fish traps,M,,27.0,"FATAL, died next day at 03h00",Y,J.F. Corby,http://sharkattackfile.net/spreadsheets/pdf_directory/1932.02.08-PhilippineSoldier.pdf
1927.05.29,1927,Sea Disaster,PHILIPPINES,Luzon Island,Bondoc Peninsula,Sea disaster,,,27.0," 55  perished, some were  taken by sharks",Y,"The Times (London), 6/2/1927 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1927.05.29-Negros.pdf
1923.00.00,1923,Unprovoked,PHILIPPINES,Manila Bay,Fort Drum,,M,,27.0,"FATAL, abdomen severely bitten. Airplane summoned from Corregidor & injured man was lashed to wing, but he died  ",Y,"Pinchot in To the South Seas, citing M. Craig who reports 6 incidents in 1923-24 including this one",http://sharkattackfile.net/spreadsheets/pdf_directory/1923.00.00.b-FortDrum.pdf
1921.08.28,1921,Unprovoked,PHILIPPINES,Luzon Island,"Fort Frank, Manila Bay",Swimming,M,21.0,27.0,"FATAL, abdomen  severely lacerated, taken by seaplane to hospital in Corrigedor but died  ",Y,"New York Times, 9/1/1921",http://sharkattackfile.net/spreadsheets/pdf_directory/1921.08.28-Abernathy.pdf
1921.01.11,1921,Invalid,PHILIPPINES,"Cavite Province, Luzon",,,,,27.0,Buttons & shoes found in shark caught in fish trap,UNKNOWN,"Reno Evening Gazette, 1/11/1921",http://sharkattackfile.net/spreadsheets/pdf_directory/1921.01.11.R-Cavite.pdf
1920.11.04,1920,Sea Disaster,PHILIPPINES,Leyte,,The coastwise steamer San Basilio capsized in a typhoon,,,27.0,FATAL,Y,"Oakland Tribune, 11/11/1920",http://sharkattackfile.net/spreadsheets/pdf_directory/1920.11.04-Philippines.pdf
1917.05.31,1917,Unprovoked,PHILIPPINES,Luzon Island,Canacao Bay,Swimming,M,,27.0,"FATAL, abdominal cavity removed ",Y,"P.F. Prioleau; W.E., p.195; V.M. Coppleson (1958), p.264",http://sharkattackfile.net/spreadsheets/pdf_directory/1917.05.31-EE.pdf
1916.07.07,1916,Unprovoked,PHILIPPINES,Luzon Island,"Olongapo Harbor, Subic Bay",Bathing,M,,27.0,Right foot severed,N,"The Sun, 12/16/1917",http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.07-Sailor.pdf
1910.00.00,1910,Unprovoked,PHILIPPINES,Luzon Island,"Polinao Point, Manila",Swimming,M,,27.0,"Calf removed, not known if he survived ",UNKNOWN,"V.M. Coppleson (1958), p.264",http://sharkattackfile.net/spreadsheets/pdf_directory/1910.00.00.a-Stewart.pdf
1907.02.09,1907,Unprovoked,PHILIPPINES,Luzon Island,Manila Bay,"Row boat (from the gunboat Elcano) was sinking, put finger in hole",M,,27.0,Finger severed,N,"Souix Vally News, 4/4/1907; V.M. Coppleson (1958), p.264",http://sharkattackfile.net/spreadsheets/pdf_directory/1907.02.09-J.J.Dunlap.pdf
1905.08.00,1905,Unprovoked,PHILIPPINES,Luzon Island,Manila Bay,Bathing,M,21.0,27.0,Leg bitten,N,"Obrien County Bell, 8/31/1905",http://sharkattackfile.net/spreadsheets/pdf_directory/1905.08.00.a-Abernathy.pdf
1904.11.02,1904,Unprovoked,PHILIPPINES,Luzon Island,"Inner Harbor, Olongapo",Bathing alongside US Naval ship,M,,27.0,Foot bitten,N,"The Sun, undated article; V.M. Coppleson (1958), p.264",http://sharkattackfile.net/spreadsheets/pdf_directory/1904.11.02-sailor.pdf
1904.00.00,1904,Unprovoked,PHILIPPINES,Quezon,Tayabas,Bathing,M,,27.0,Left arm bitten,N,"N.Y. Sun, 3/19/1911 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1904.00.00.b-Hearn.pdf
1902.06.02,1902,Unprovoked,PHILIPPINES,Zamboanga del Sur Province,"Near mouth of River Cumalarang, 5 miles from Port Isabela, Basilan Island",,M,,27.0,"""Nose hanging by a threat, prints of shark's teeth over entire right cheek""",N,"V.M. Coppleson, p.264",http://sharkattackfile.net/spreadsheets/pdf_directory/1902.06.08-Apy.pdf
1901.10.00,1901,Unprovoked,PHILIPPINES,Zamboanga del Sur Province,Port Isabela de Basilan,Taking catch from a fish weir in which the shark was snared,M,,27.0,Right thigh bitten ,N,"J.A. Guthrie, M.D.; Newark Advocate, 5/24/1902;  V.M. Coppleson (1958), p.264",http://sharkattackfile.net/spreadsheets/pdf_directory/1901.10.00-Dahkus.pdf
1901.06.24,1901,Unprovoked,PHILIPPINES,Western Viscayas,"Island of Panay, Iliolo",Swimming,M,,27.0,"Left thigh stripped of flesh 4"" above the knee ",N,"J.A. Guthrie;  Sun, 7/13/1913; V.M. Coppleson, p.264 also states ""Native taken near same spot 3 months previously.""",http://sharkattackfile.net/spreadsheets/pdf_directory/1901.06.24-McK.pdf
1899.11.20,1899,Sea Disaster,PHILIPPINES,Mindoro Occidental,Off Lubang Island,Sea Disaster,,,27.0,FATAL,Y,"The Mercury, 1/191900",http://sharkattackfile.net/spreadsheets/pdf_directory/1899.11.20-Hupeh-wreck.pdf
1899.05.28,1899,Invalid,PHILIPPINES,Negros,Escalante,Swimming,M,,27.0,FATAL,Y,"New York Times, 5/30/1899",http://sharkattackfile.net/spreadsheets/pdf_directory/1899.05.28-CaptTilly.pdf
1893.07.03,1893,Unprovoked,PHILIPPINES,,Off Manila,Abandoning burning steamship Don Juan,M,,27.0,FATAL,Y,"New Zealand Tablet, 12/1/1893",http://sharkattackfile.net/spreadsheets/pdf_directory/1893.07.03-DonJuan.pdf
2012.10.11,2012,Unprovoked,NIGERIA,Delta,Oboro,Bathing,F,38.0,38.0,Laceration to right leg,N,"The Osun Defender, 10/11/2012",http://sharkattackfile.net/spreadsheets/pdf_directory/2012.10.11.R-Nigeria.pdf
